Ticker,Period_Type,Statement_Date,Availability_Date,Reporting_Lag_Days,Revenue,EBIT,FCF,Total_Debt,Total_Cash,Net_Debt,Shares_Issued,Diluted_Average_Shares,Revenue_Growth
TTB.BK,quarterly,2025-06-30,2025-08-14,45,16320935000.0,0.0,22314860000.0,114118000000.0,217655124000.0,-103537124000.0,97571340379.0,96391000000.0,-0.010179706377413
TTB.BK,quarterly,2025-09-30,2025-11-14,45,16240972000.0,0.0,44121117000.0,115557777000.0,12669949000.0,102887828000.0,97571340379.0,96211000000.0,-0.0048994129319184
TTB.BK,quarterly,2025-12-31,2026-02-14,45,23388811000.0,0.0,31243116000.0,112017980000.0,141847873000.0,-29829893000.0,97571340379.0,0.0,0.440111527807572
PTT.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28562996250.0,
PTT.BK,quarterly,2024-12-31,2025-02-14,45,724373299544.0,36439584070.0,72567292628.0,1106196067827.0,405139000000.0,701057067827.0,28562996250.0,0.0,
PTT.BK,quarterly,2025-03-31,2025-05-15,45,700222970353.0,58872949085.0,30426415323.0,1089582493723.0,411253516561.0,678328977162.0,28562996250.0,28557869583.0,-0.0333396181308764
PTT.BK,quarterly,2025-06-30,2025-08-14,45,676754191139.0,54690314333.0,20401564614.0,1044568636137.0,364342523702.0,680226112435.0,28562996250.0,28387050179.0,-0.0335161515797872
PTT.BK,quarterly,2025-09-30,2025-11-14,45,646688513854.0,50685575320.0,33329609775.0,1012658388528.0,357187726593.0,655470661935.0,28562996250.0,28347020632.0,-0.0444262890110787
PTT.BK,quarterly,2025-12-31,2026-02-14,45,638479324654.0,50048002651.0,43442208814.0,985805809722.0,346817000000.0,638988809722.0,28562996250.0,0.0,-0.0126941936096507
PTTEP.BK,quarterly,2024-09-30,2024-11-14,45,75792814000.0,32060292000.0,28323094000.0,122055640000.0,131414501000.0,-9358861000.0,3969985400.0,3970000000.0,
PTTEP.BK,quarterly,2024-12-31,2025-02-14,45,76410384000.0,36980116000.0,8699099000.0,127834277000.0,133849584000.0,-6015307000.0,3969985400.0,0.0,0.008148133937869
PTTEP.BK,quarterly,2025-03-31,2025-05-15,45,71165800000.0,31410250000.0,13419062000.0,131720130000.0,140580007000.0,-8859877000.0,3969985400.0,3970000000.0,-0.0686370585442941
PTTEP.BK,quarterly,2025-06-30,2025-08-14,45,71179735000.0,28823153000.0,-2173204000.0,126408068000.0,113389910000.0,13018158000.0,3969985400.0,3970000000.0,0.0001958103471049
PTTEP.BK,quarterly,2025-12-31,2026-02-14,45,70372162000.0,30258622000.0,7892783000.0,126773982000.0,73075299000.0,53698683000.0,3969985400.0,0.0,-0.0113455465941254
TOP.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231672487.0,
TOP.BK,quarterly,2024-12-31,2025-02-14,45,111961634971.0,4455917805.0,18654961375.0,174354506520.0,29042000000.0,145312506520.0,2233835566.0,0.0,
TOP.BK,quarterly,2025-03-31,2025-05-15,45,106269591000.0,5367638000.0,-4578404000.0,172103447000.0,26449902000.0,145653545000.0,2233835566.0,2231535032.0,-0.0508392358907079
TOP.BK,quarterly,2025-06-30,2025-08-14,45,99086172000.0,7779475000.0,20753191000.0,147846994000.0,33497051000.0,114349943000.0,2233835566.0,2233025862.0,-0.0675961856294337
TOP.BK,quarterly,2025-09-30,2025-11-14,45,80048890000.0,3462862000.0,131341000.0,137806758000.0,28072155000.0,109734603000.0,2233835566.0,2236291667.0,-0.1921285444350398
TOP.BK,quarterly,2025-12-31,2026-02-14,45,108931408810.0,3654011576.0,21804816524.0,133692586423.0,62568000000.0,71124586423.0,2233835566.0,0.0,0.3608109845120901
BCP.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377000000.0,
BCP.BK,quarterly,2024-12-31,2025-02-14,45,141805291603.0,1752093874.0,10438532641.0,138675516256.0,28626000000.0,110049516256.0,1376923157.0,0.0,
BCP.BK,quarterly,2025-03-31,2025-05-15,45,134230441000.0,8234337000.0,217497000.0,138251789000.0,27612609000.0,110639180000.0,1376923157.0,1377000000.0,-0.0534172633289782
BCP.BK,quarterly,2025-06-30,2025-08-14,45,125580652000.0,-1139783000.0,3214677000.0,140943858000.0,30214808000.0,110729050000.0,1376923157.0,1377000000.0,-0.0644398463981802
BCP.BK,quarterly,2025-09-30,2025-11-14,45,123234843000.0,761441000.0,6049024000.0,133170561000.0,27247591000.0,105922970000.0,1376923157.0,1377000000.0,-0.0186797007551768
BCP.BK,quarterly,2025-12-31,2026-02-14,45,123211041590.0,1966860644.0,2559873170.0,133825886798.0,28555000000.0,105270886798.0,1472640647.0,0.0,-0.0001931386401814
PTTGC.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4508850000.0,
PTTGC.BK,quarterly,2024-12-31,2025-02-14,45,133291934593.0,-10220535910.0,13625800125.0,257931123621.0,32745000000.0,225186123621.0,4508849117.0,0.0,
PTTGC.BK,quarterly,2025-03-31,2025-05-15,45,133179815713.0,189422335.0,9281562964.0,254681800773.0,36732870269.0,217948930504.0,4508849117.0,4508850000.0,-0.0008411527699883
PTTGC.BK,quarterly,2025-06-30,2025-08-14,45,133859350661.0,-776187939.0,2782349520.0,245468534508.0,27630133276.0,217838401232.0,4508849117.0,4508850000.0,0.0051023869072202
PTTGC.BK,quarterly,2025-09-30,2025-11-14,45,127531082497.0,-1460834388.0,35342962032.0,182772165728.0,34111389939.0,148660775789.0,4508849117.0,4508850000.0,-0.0472755032259673
PTTGC.BK,quarterly,2025-12-31,2026-02-14,45,93014300222.0,-4149286801.0,-20601644470.0,180101786680.0,18925000000.0,161176786680.0,4508849117.0,0.0,-0.2706538798164123
IRPC.BK,quarterly,2024-09-30,2024-11-14,45,79732491000.0,-5435981000.0,-522404000.0,77974071000.0,3203437000.0,74770634000.0,20434419246.0,20333154167.0,
IRPC.BK,quarterly,2024-12-31,2025-02-14,45,74122897450.0,-618695204.0,13624420488.0,72005494691.0,9923955013.0,62081539678.0,20434419246.0,0.0,-0.0703551774144369
IRPC.BK,quarterly,2025-03-31,2025-05-15,45,72858469000.0,-717243000.0,-2692862000.0,76369280000.0,11211390000.0,65157890000.0,20434419246.0,20100966667.0,-0.017058540525253
IRPC.BK,quarterly,2025-06-30,2025-08-14,45,68616872000.0,-2075062000.0,1101817000.0,72239589000.0,7606676000.0,64632913000.0,20434419246.0,21320560000.0,-0.0582169383767863
IRPC.BK,quarterly,2025-12-31,2026-02-14,45,67681812368.0,-228035343.0,14722445874.0,68238869735.0,27197859617.0,41041010118.0,20434419246.0,0.0,-0.0136272552907978
AOT.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AOT.BK,quarterly,2024-12-31,2025-02-14,45,17663909126.0,7553333911.0,3364562032.0,48759178036.0,15556142584.0,33203035452.0,14285700000.0,14444049019.0,
AOT.BK,quarterly,2025-03-31,2025-05-15,45,17905877678.0,7428722095.0,6591842312.0,49325991928.0,10562509597.0,38763482331.0,14285700000.0,14437915651.0,0.0136984712882064
AOT.BK,quarterly,2025-06-30,2025-08-14,45,15343317415.0,5351567200.0,4806447144.0,49873201734.0,13684714205.0,36188487529.0,14285700000.0,14314062548.0,-0.1431127984387206
AOT.BK,quarterly,2025-09-30,2025-11-14,45,15766282551.0,5522767047.0,5051592626.0,50254532813.0,19401080655.0,30853452158.0,14285700000.0,0.0,0.0275667330968789
AOT.BK,quarterly,2025-12-31,2026-02-14,45,16851996044.0,6534514752.0,7880991964.0,44666505206.0,21123577496.0,23542927710.0,14285700000.0,14098867685.0,0.0688629985849857
ADVANC.BK,quarterly,2024-09-30,2024-11-14,45,52208803000.0,12946859000.0,18289920000.0,224476258000.0,12975500000.0,211500758000.0,2974209736.0,2979026780.0,
ADVANC.BK,quarterly,2024-12-31,2025-02-14,45,56735523968.0,13494228257.0,23730280846.0,213630407633.0,22607000000.0,191023407633.0,2974209736.0,0.0,0.0867041707123605
ADVANC.BK,quarterly,2025-03-31,2025-05-15,45,56310847000.0,15245480000.0,22388737000.0,206551969000.0,35041783000.0,171510186000.0,2974209736.0,2972900562.0,-0.0074852039480507
ADVANC.BK,quarterly,2025-06-30,2025-08-14,45,56043824000.0,15619597000.0,13295703000.0,200070841000.0,20713701000.0,179357140000.0,2974209736.0,2976120596.0,-0.0047419460765703
ADVANC.BK,quarterly,2025-12-31,2026-02-14,45,59547437386.0,17463745724.0,27098200836.0,192214207600.0,25354000000.0,166860207600.0,2974209736.0,0.0,0.062515601826171
TRUE.BK,quarterly,2024-09-30,2024-11-14,45,50840213000.0,4168728000.0,14351597000.0,435636036000.0,16933731000.0,418702305000.0,34552100801.0,40508650000.0,
TRUE.BK,quarterly,2024-12-31,2025-02-14,45,52742209000.0,-2757522000.0,7506877000.0,435965218000.0,26831690000.0,409133528000.0,34552100801.0,0.0,0.0374112516011686
TRUE.BK,quarterly,2025-03-31,2025-05-15,45,51435611000.0,6011936000.0,-1254771000.0,427544446000.0,14248876000.0,413295570000.0,34552100801.0,32677600000.0,-0.0247732892643915
TRUE.BK,quarterly,2025-06-30,2025-08-14,45,49596478000.0,6197109000.0,9916521000.0,416331146000.0,13838982000.0,402492164000.0,34552100801.0,34426271186.0,-0.0357560251398588
TRUE.BK,quarterly,2025-12-31,2026-02-14,45,47406596000.0,6642120000.0,12715644000.0,433650871000.0,17890900000.0,415759971000.0,34552100801.0,0.0,-0.0441539820630004
THCOM.BK,quarterly,2024-09-30,2024-11-14,45,614138000.0,-513882000.0,-745772000.0,1698248000.0,2206872000.0,-508624000.0,1096102000.0,1095323587.0,
THCOM.BK,quarterly,2024-12-31,2025-02-14,45,551651226.0,238161090.0,103626022.0,2027587794.0,2519167817.0,-491580023.0,1096101954.0,0.0,-0.1017471219823558
THCOM.BK,quarterly,2025-03-31,2025-05-15,45,499714000.0,164732000.0,-5933000.0,2254451000.0,3207601000.0,-953150000.0,1096102000.0,1084781818.0,-0.0941486641416436
THCOM.BK,quarterly,2025-06-30,2025-08-14,45,534710000.0,-170266000.0,99550000.0,2241786000.0,3336440000.0,-1094654000.0,1096102000.0,1090473684.0,0.070032058337369
THCOM.BK,quarterly,2025-12-31,2026-02-14,45,940190213.0,175434117.0,-544468113.0,3617740522.0,3220424454.0,397316068.0,1096101954.0,0.0,0.7583179910605748
CPF.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744000000.0,
CPF.BK,quarterly,2024-12-31,2025-02-14,45,148509224000.0,7499280000.0,13733414000.0,494896802000.0,24944000000.0,469952802000.0,8413569000.0,0.0,
CPF.BK,quarterly,2025-03-31,2025-05-15,45,144174821000.0,13666072000.0,19355759000.0,497787792000.0,35276759000.0,462511033000.0,8413568585.0,7744000000.0,-0.0291860861113919
CPF.BK,quarterly,2025-06-30,2025-08-14,45,147595031000.0,15021907000.0,19828448000.0,517285678000.0,26813892000.0,490471786000.0,8406962585.0,7741000000.0,0.023722658202572
CPF.BK,quarterly,2025-09-30,2025-11-14,45,138565490000.0,8455348000.0,10618302000.0,520801100000.0,25749928000.0,495051172000.0,8406962585.0,7714000000.0,-0.0611778116026141
CPF.BK,quarterly,2025-12-31,2026-02-14,45,140799170000.0,3253257000.0,4229675000.0,516785300000.0,23371000000.0,493414300000.0,8406962585.0,0.0,0.0161200310409179
TU.BK,quarterly,2024-09-30,2024-11-14,45,34840057000.0,2546695000.0,2356691000.0,63185500000.0,12648462000.0,50537038000.0,4455132696.0,4667410000.0,
TU.BK,quarterly,2024-12-31,2025-02-14,45,35090309000.0,1742668000.0,3612507000.0,68511718000.0,8333392000.0,60178326000.0,4455132696.0,0.0,0.0071828814746197
TU.BK,quarterly,2025-03-31,2025-05-15,45,29788920000.0,1394021000.0,-741256000.0,73304019000.0,6659461000.0,66644558000.0,4455132696.0,4166118000.0,-0.1510784359294186
TU.BK,quarterly,2025-06-30,2025-08-14,45,33389105000.0,2312255000.0,1929452000.0,76152037000.0,9246880000.0,66905157000.0,4455132696.0,3976781250.0,0.1208565130927874
TU.BK,quarterly,2025-12-31,2026-02-14,45,35039077000.0,1634595000.0,-2484502000.0,75233158000.0,8562954000.0,66670204000.0,4455132696.0,0.0,0.0494164788184647
THANI.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6229329000.0,
THANI.BK,quarterly,2024-12-31,2025-02-14,45,891724776.0,46184051.0,2205324125.0,37006297691.0,3690626545.0,33315671146.0,6229328690.0,0.0,
THANI.BK,quarterly,2025-03-31,2025-05-15,45,848217000.0,162001000.0,3184517000.0,33230197000.0,2856439000.0,30373758000.0,6229328690.0,6229329000.0,-0.0487905878259459
THANI.BK,quarterly,2025-06-30,2025-08-14,45,819632000.0,124104000.0,2636637000.0,30098721000.0,1607937000.0,28490784000.0,6229328690.0,6229329000.0,-0.0337001026859872
THANI.BK,quarterly,2025-09-30,2025-11-14,45,789188000.0,238537000.0,2218634000.0,27967644000.0,1487734000.0,26479910000.0,6229328690.0,6229329000.0,-0.0371434985456887
THANI.BK,quarterly,2025-12-31,2026-02-14,45,761378229.0,232583162.0,1786603546.0,26186732757.0,1214675546.0,24972057211.0,6229328690.0,0.0,-0.0352384615579557
HMPRO.BK,quarterly,2024-09-30,2024-11-14,45,16397241000.0,1953170000.0,246734000.0,23490584000.0,3052277000.0,20438307000.0,13151198025.0,13151198000.0,
HMPRO.BK,quarterly,2024-12-31,2025-02-14,45,17438299163.0,2318753997.0,2753603239.0,23589334904.0,5553723127.0,18035611777.0,13151198025.0,0.0,0.0634898372842114
HMPRO.BK,quarterly,2025-03-31,2025-05-15,45,18018730000.0,2307105000.0,1934346000.0,21654866000.0,5197150000.0,16457716000.0,13152198025.0,13133661538.0,0.0332848307953987
HMPRO.BK,quarterly,2025-06-30,2025-08-14,45,16866530000.0,1922763000.0,-131219000.0,22655685000.0,1418189000.0,21237496000.0,13151198025.0,12714127273.0,-0.0639445732301887
HMPRO.BK,quarterly,2025-09-30,2025-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HMPRO.BK,quarterly,2025-12-31,2026-02-14,45,16902752271.0,2120424607.0,1719097533.0,25584896332.0,4487990432.0,21096905900.0,13151198025.0,0.0,
BJC.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007797000.0,
BJC.BK,quarterly,2024-12-31,2025-02-14,45,40821115006.0,3878763324.0,5629095487.0,160964120174.0,5143923228.0,155820196946.0,4007796699.0,0.0,
BJC.BK,quarterly,2025-03-31,2025-05-15,45,38500062000.0,3068837000.0,3063142000.0,159530997000.0,4454831000.0,155076166000.0,4007796699.0,4007797000.0,-0.0568591280678846
BJC.BK,quarterly,2025-06-30,2025-08-14,45,38560980000.0,2888326000.0,2743665000.0,159200562000.0,3794694000.0,155405868000.0,4007796699.0,4007797000.0,0.0015822831661933
BJC.BK,quarterly,2025-09-30,2025-11-14,45,37024075000.0,2517871000.0,2678825000.0,160846105000.0,3329223000.0,157516882000.0,4007796699.0,4007797000.0,-0.0398564818632721
BJC.BK,quarterly,2025-12-31,2026-02-14,45,39935253608.0,3392663371.0,2289489733.0,160022188814.0,4133495787.0,155888693027.0,4007796699.0,0.0,0.0786293407195182
BJCHI.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599036500.0,
BJCHI.BK,quarterly,2024-12-31,2025-02-14,45,189983019.43,-291660336.64,20151843.89,6518499.34,301697121.76,-295178622.42,1599690000.0,0.0,
BJCHI.BK,quarterly,2025-03-31,2025-05-15,45,204991886.43,-31282836.68,-101277710.67,5277447.36,196196964.76,-190919517.4,1599690000.0,1599036500.0,0.0790010972824342
BJCHI.BK,quarterly,2025-06-30,2025-08-14,45,197103340.7,-67139350.01,36103159.2,3992758.4,218119647.58,-214126889.18,1599690000.0,1597297780.0,-0.0384822339429212
BJCHI.BK,quarterly,2025-09-30,2025-11-14,45,165610259.38,-19230038.17,10449837.83,3326380.66,235144303.85,-231817923.19,1599690000.0,1592143261.0,-0.1597795410679205
BJCHI.BK,quarterly,2025-12-31,2026-02-14,45,159347268.48,-44805602.2,162643242.9,2565127.12,395096253.55,-392531126.43,1599690000.0,0.0,-0.0378176504489936
AP.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145899000.0,
AP.BK,quarterly,2024-12-31,2025-02-14,45,9312401734.0,1675847936.0,497309624.0,33141929503.0,2565059000.0,30576870503.0,3145899495.0,0.0,
AP.BK,quarterly,2025-03-31,2025-05-15,45,7698547000.0,1229987000.0,-226085000.0,32625990000.0,2327415000.0,30298575000.0,3145899495.0,3145899000.0,-0.173301665896537
AP.BK,quarterly,2025-06-30,2025-08-14,45,9938545000.0,1377335000.0,203279000.0,34800159000.0,2859105000.0,31941054000.0,3145899495.0,3145899000.0,0.2909637364037656
AP.BK,quarterly,2025-09-30,2025-11-14,45,9123526000.0,1520667000.0,18724000.0,33309030000.0,1759127000.0,31549903000.0,3145899495.0,3145899000.0,-0.0820058670559925
AP.BK,quarterly,2025-12-31,2026-02-14,45,10583988178.0,1704596844.0,1790265343.0,31348866687.0,1856121000.0,29492745687.0,3145899495.0,0.0,0.1600765074818662
LH.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12992480000.0,
LH.BK,quarterly,2024-12-31,2025-02-14,45,6263237578.0,3579474565.0,-1101103047.0,82591933552.0,3927348406.0,78664585146.0,11949713176.0,0.0,
LH.BK,quarterly,2025-03-31,2025-05-15,45,4827337000.0,1409982000.0,-1203901000.0,82991862000.0,3228091000.0,79763771000.0,11949713176.0,11962842857.0,-0.2292585200733383
LH.BK,quarterly,2025-06-30,2025-08-14,45,5907292000.0,2091215000.0,650371000.0,80525818000.0,6997803000.0,73528015000.0,11949713176.0,11459008333.0,0.2237165128517027
LH.BK,quarterly,2025-09-30,2025-11-14,45,5202046000.0,1298933000.0,-425436000.0,79756232000.0,6159448000.0,73596784000.0,11949713176.0,11237457143.0,-0.1193856677475906
LH.BK,quarterly,2025-12-31,2026-02-14,45,5635380166.0,1229138568.0,2755303470.0,79490238716.0,6416167593.0,73074071123.0,11949713176.0,0.0,0.083300717832945
QH.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10714382000.0,
QH.BK,quarterly,2024-12-31,2025-02-14,45,1984234277.0,549653639.0,178877055.0,12593012301.0,1463215000.0,11129797301.0,10714381645.0,0.0,
QH.BK,quarterly,2025-03-31,2025-05-15,45,1365139000.0,450538000.0,241831000.0,12372212000.0,1421587000.0,10950625000.0,10714381645.0,10050325000.0,-0.3120071476317915
QH.BK,quarterly,2025-06-30,2025-08-14,45,1713319000.0,408898000.0,712798000.0,11710425000.0,1295611000.0,10414814000.0,10714381645.0,10714368000.0,0.2550509508555538
QH.BK,quarterly,2025-09-30,2025-11-14,45,2299707000.0,590996000.0,1413978000.0,11318483000.0,2509527000.0,8808956000.0,10714381645.0,10714282000.0,0.3422526686507299
QH.BK,quarterly,2025-12-31,2026-02-14,45,2191305042.0,598884648.0,1262736141.0,9029014817.0,1477137000.0,7551877817.0,10714381645.0,0.0,-0.0471372909679363
PSL.BK,quarterly,2024-09-30,2024-11-14,45,1436370000.0,412422000.0,-669237000.0,6639152000.0,1588109000.0,5051043000.0,1559291862.0,1559314763.0,
PSL.BK,quarterly,2024-12-31,2025-02-14,45,1457876908.0,445187222.0,-784410261.0,8480297760.0,2165988000.0,6314309760.0,1559291862.0,0.0,0.0149730974609605
PSL.BK,quarterly,2025-03-31,2025-05-15,45,1036994000.0,5497000.0,-217901000.0,8160672000.0,1651141000.0,6509531000.0,1559291862.0,1556437292.0,-0.288695777874273
PSL.BK,quarterly,2025-06-30,2025-08-14,45,1182531000.0,98782000.0,-535400000.0,8594994000.0,963164000.0,7631830000.0,1559291862.0,1509163763.0,0.1403450743205843
PSL.BK,quarterly,2025-12-31,2026-02-14,45,1590177950.0,516445754.0,-1544068531.0,10146836436.0,1261393000.0,8885443436.0,1559291862.0,0.0,0.3447241129408023
SPALI.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953054000.0,
SPALI.BK,quarterly,2024-12-31,2025-02-14,45,8836980104.0,2619139575.0,1278757524.0,29225931123.0,5123148575.0,24102782548.0,1953054030.0,0.0,
SPALI.BK,quarterly,2025-03-31,2025-05-15,45,3634016000.0,728054000.0,-2640228000.0,29294143000.0,1848506000.0,27445637000.0,1953054030.0,1953054000.0,-0.5887717345481985
SPALI.BK,quarterly,2025-06-30,2025-08-14,45,6911935000.0,1697811000.0,637222000.0,31296485000.0,2781002000.0,28515483000.0,1953054030.0,1940376000.0,0.9020100626964768
SPALI.BK,quarterly,2025-09-30,2025-11-14,45,6371419000.0,1723442000.0,1272813000.0,31387979000.0,3703880000.0,27684099000.0,1953054030.0,1893580000.0,-0.0782003881691595
SPALI.BK,quarterly,2025-12-31,2026-02-14,45,7206954389.0,1695972711.0,1476189885.0,31824894464.0,3788204622.0,28036689842.0,1953054030.0,0.0,0.1311380383239588
CPI.BK,quarterly,2024-09-30,2024-11-14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632710280.0,
